creationDate|Post.id|Place.id
2012-12-12T19:41:37.992+00:00|1168231106012|110
2012-12-12T19:41:38.992+00:00|1168231106013|110
2012-12-12T19:41:39.992+00:00|1168231106014|110
2012-12-12T19:41:40.992+00:00|1168231106015|110
2012-12-12T19:41:41.992+00:00|1168231106016|110
2012-12-12T19:41:42.992+00:00|1168231106017|110
2012-12-12T19:41:43.992+00:00|1168231106018|110
2012-12-12T19:41:44.992+00:00|1168231106019|110
2012-12-12T19:41:45.992+00:00|1168231106020|110
2012-12-12T19:41:46.992+00:00|1168231106021|110
2012-12-12T19:41:47.992+00:00|1168231106022|110
2012-12-12T19:41:48.992+00:00|1168231106023|110
2012-12-12T19:41:49.992+00:00|1168231106024|110
2012-12-12T19:41:50.992+00:00|1168231106025|40
2012-12-12T19:41:51.992+00:00|1168231106026|110
2012-12-12T19:41:52.992+00:00|1168231106027|110
2012-12-12T19:41:53.992+00:00|1168231106028|110
2012-12-12T19:41:55.992+00:00|1168231106030|110
2012-12-12T19:41:56.992+00:00|1168231106031|110
2012-12-12T09:50:15.491+00:00|1168231107549|0
2012-12-12T09:50:16.491+00:00|1168231107550|0
2012-12-12T09:50:17.491+00:00|1168231107551|0
2012-12-12T09:50:18.491+00:00|1168231107552|0
2012-12-12T09:50:19.491+00:00|1168231107553|0
2012-12-12T09:50:20.491+00:00|1168231107554|0
2012-12-12T09:50:21.491+00:00|1168231107555|0
2012-12-12T09:50:22.491+00:00|1168231107556|0
2012-12-12T09:50:23.491+00:00|1168231107557|0
2012-12-12T09:50:24.491+00:00|1168231107558|0
2012-12-12T09:50:25.491+00:00|1168231107559|0
2012-12-12T09:50:26.491+00:00|1168231107560|0
2012-12-12T09:50:27.491+00:00|1168231107561|0
2012-12-12T09:50:28.491+00:00|1168231107562|0
