creationDate|Post.id|Place.id
2012-11-03T04:19:46.782+00:00|1099511632370|53
2012-11-03T04:19:48.782+00:00|1099511632372|53
2012-11-03T04:19:49.782+00:00|1099511632373|53
2012-11-03T04:19:50.782+00:00|1099511632374|53
2012-11-03T04:19:51.782+00:00|1099511632375|53
2012-11-03T04:19:53.782+00:00|1099511632377|53
2012-11-03T04:19:54.782+00:00|1099511632378|53
2012-11-03T04:19:55.782+00:00|1099511632379|53
2012-11-03T04:19:56.782+00:00|1099511632380|53
2012-11-03T04:19:57.782+00:00|1099511632381|53
