creationDate|Person.id|Comment.id
2012-10-23T09:05:39.830+00:00|21990232555526|1099511630200
2012-10-23T19:29:54.947+00:00|26388279066641|1099511630200
2012-10-23T23:55:24.330+00:00|10995116277808|1099511630200
2012-10-23T19:07:55.096+00:00|26388279066632|1099511630200
2012-10-23T16:40:07.022+00:00|14|1099511630200
2012-10-23T07:57:48.314+00:00|2199023255594|1099511630200
2012-10-23T16:12:36.863+00:00|28587302322191|1099511630200
2012-10-23T05:50:37.080+00:00|26388279066632|1099511630543
2012-10-23T09:52:10.972+00:00|32|1099511630543
2012-10-23T03:35:07.541+00:00|16|1099511630543
2012-10-23T06:12:04.288+00:00|26388279066641|1099511630543
2012-10-23T18:43:12.180+00:00|30786325577740|1099511630543
2012-10-23T04:10:03.969+00:00|10995116277783|1099511630543
2012-10-23T08:51:20.364+00:00|8796093022234|1099511630543
2012-10-23T19:34:21.793+00:00|2199023255594|1099511630543
2012-10-23T03:43:52.223+00:00|21990232555526|1099511630543
