creationDate|Forum.id|Post.id
2012-10-11T12:26:54.503+00:00|1099511628203|1099511632642
2012-10-11T12:26:55.503+00:00|1099511628203|1099511632643
2012-10-11T12:26:56.503+00:00|1099511628203|1099511632644
2012-10-11T12:26:57.503+00:00|1099511628203|1099511632645
2012-10-11T12:26:58.503+00:00|1099511628203|1099511632646
2012-10-11T12:26:59.503+00:00|1099511628203|1099511632647
2012-10-11T12:27:00.503+00:00|1099511628203|1099511632648
2012-10-11T12:27:01.503+00:00|1099511628203|1099511632649
2012-10-11T12:27:02.503+00:00|1099511628203|1099511632650
2012-10-11T12:27:03.503+00:00|1099511628203|1099511632651
2012-10-11T12:27:04.503+00:00|1099511628203|1099511632652
2012-10-11T12:27:05.503+00:00|1099511628203|1099511632653
2012-10-11T12:27:06.503+00:00|1099511628203|1099511632654
2012-10-11T12:27:07.503+00:00|1099511628203|1099511632655
2012-10-11T12:27:08.503+00:00|1099511628203|1099511632656
2012-10-11T12:27:09.503+00:00|1099511628203|1099511632657
2012-10-11T12:27:10.503+00:00|1099511628203|1099511632658
2012-10-11T12:27:11.503+00:00|1099511628203|1099511632659
2012-10-11T12:27:12.503+00:00|1099511628203|1099511632660
2012-10-11T12:27:13.503+00:00|1099511628203|1099511632661
2012-10-11T03:53:19.609+00:00|1099511628208|1099511632701
2012-10-11T03:53:20.609+00:00|1099511628208|1099511632702
2012-10-11T03:53:21.609+00:00|1099511628208|1099511632703
2012-10-11T03:53:22.609+00:00|1099511628208|1099511632704
2012-10-11T03:53:23.609+00:00|1099511628208|1099511632705
