creationDate|Post.id|Place.id
2012-09-20T11:07:00.540+00:00|1099511628497|101
2012-09-20T11:07:01.540+00:00|1099511628498|101
2012-09-20T11:07:02.540+00:00|1099511628499|101
2012-09-20T11:07:03.540+00:00|1099511628500|101
2012-09-20T11:07:04.540+00:00|1099511628501|101
2012-09-20T11:07:05.540+00:00|1099511628502|101
2012-09-20T11:07:06.540+00:00|1099511628503|101
2012-09-20T11:07:07.540+00:00|1099511628504|101
2012-09-20T11:07:08.540+00:00|1099511628505|101
2012-09-20T11:07:09.540+00:00|1099511628506|101
2012-09-20T11:07:10.540+00:00|1099511628507|101
2012-09-20T11:07:11.540+00:00|1099511628508|101
2012-09-20T11:07:12.540+00:00|1099511628509|101
