creationDate|Comment.id|Tag.id
2012-10-27T02:23:36.987+00:00|1099511629114|193
2012-10-27T02:23:36.987+00:00|1099511629114|289
2012-10-27T02:23:36.987+00:00|1099511629114|593
2012-10-27T02:23:36.987+00:00|1099511629114|5084
2012-10-27T02:23:36.987+00:00|1099511629114|9742
2012-10-27T02:23:36.987+00:00|1099511629114|14137
2012-10-27T11:43:10.839+00:00|1099511629133|193
2012-10-27T11:43:10.839+00:00|1099511629133|4940
2012-10-27T11:43:10.839+00:00|1099511629133|6456
2012-10-27T11:43:10.839+00:00|1099511629133|9261
2012-10-27T16:54:28.631+00:00|1099511630513|1521
2012-10-27T16:54:28.631+00:00|1099511630513|4966
2012-10-27T16:54:28.631+00:00|1099511630513|12024
2012-10-27T16:54:28.631+00:00|1099511630513|14355
2012-10-27T17:51:00.452+00:00|1099511630514|809
2012-10-27T17:51:00.452+00:00|1099511630514|9326
2012-10-27T17:51:00.452+00:00|1099511630514|14355
2012-10-27T20:31:56.272+00:00|1099511630518|3110
2012-10-27T20:31:56.272+00:00|1099511630518|8214
2012-10-27T20:31:56.272+00:00|1099511630518|9326
2012-10-27T20:31:56.272+00:00|1099511630518|14355
