1355379471925|1577664000000|false|274877907190|28587302322180|GROUP
1356950380540|1577664000000|false|274877907190|37383395344421|GROUP
1354539169698|1577664000000|false|274877907190|35184372088850|GROUP
1329653831407|1577664000000|false|274877907190|24189255811081|GROUP
1311276157623|1577664000000|false|274877907190|15393162788899|GROUP
1332006410206|1577664000000|false|274877907190|19791209299987|GROUP
1352870975493|1577664000000|false|274877907190|35184372088834|GROUP
1356079679342|1577664000000|false|274877907190|35184372088856|GROUP
1320626296763|1577664000000|false|274877907190|19791209299997|GROUP
1349561780779|1577664000000|false|274877907190|30786325577731|GROUP
1350356377983|1577664000000|false|274877907190|35184372088870|GROUP
1344117433024|1577664000000|false|274877907190|15393162788877|GROUP
1353840187967|1577664000000|false|274877907190|28587302322210|GROUP
1354014580944|1577664000000|false|274877907190|37383395344409|GROUP
1328246980780|1577664000000|false|274877907190|19791209299968|GROUP
1308663013890|1577664000000|false|274877907190|10995116277782|GROUP
1348189490654|1577664000000|false|274877907190|10995116277761|GROUP
1330420999742|1577664000000|false|274877907190|24189255811104|GROUP
1355962436339|1577664000000|false|274877907190|15393162788910|GROUP
1328973614605|1577664000000|false|274877907190|4398046511148|GROUP
1310121066099|1577664000000|false|274877907190|10995116277783|GROUP
1351081845072|1577664000000|false|274877907190|32985348833291|GROUP
1349668415084|1577664000000|false|274877907190|32985348833319|GROUP
1350986658767|1577664000000|false|274877907190|2199023255573|GROUP
1300205303840|1577664000000|false|274877907190|33|GROUP
1353182186949|1577664000000|false|274877907190|26388279066632|GROUP
1350908932487|1577664000000|false|274877907190|35184372088868|GROUP
1354364834814|1577664000000|false|274877907190|37383395344394|GROUP
1308776798606|1577664000000|false|274877907190|15393162788912|GROUP
1345393578806|1577664000000|false|274877907190|27|GROUP
1300826153149|1577664000000|false|274877907190|6597069766701|GROUP
1355106693440|1577664000000|false|274877907190|37383395344412|GROUP
1334710007208|1577664000000|false|274877907190|6597069766699|GROUP
1349350091533|1577664000000|false|274877907190|24189255811121|GROUP
1313242016719|1577664000000|false|274877907190|8796093022238|GROUP
1343019034173|1577664000000|false|274877907190|26388279066664|GROUP
1351767044988|1577664000000|false|274877907190|16|GROUP
1334733595992|1577664000000|false|274877907190|26388279066641|GROUP
1345329192516|1577664000000|false|274877907190|28587302322191|GROUP
1334239669207|1577664000000|false|274877907190|2199023255557|GROUP
1313838464740|1577664000000|false|274877907190|47|GROUP
1318151489654|1577664000000|false|274877907190|19791209300009|GROUP
