creationDate|Post.id|Place.id
2012-10-08T20:53:36.968+00:00|1099511629755|0
2012-10-08T20:53:37.968+00:00|1099511629756|0
2012-10-08T20:53:38.968+00:00|1099511629757|0
2012-10-08T20:53:39.968+00:00|1099511629758|0
2012-10-08T20:53:40.968+00:00|1099511629759|0
2012-10-08T20:53:41.968+00:00|1099511629760|0
2012-10-08T20:53:42.968+00:00|1099511629761|0
2012-10-08T20:53:43.968+00:00|1099511629762|0
2012-10-08T20:53:44.968+00:00|1099511629763|0
2012-10-08T20:53:45.968+00:00|1099511629764|0
2012-10-08T20:53:46.968+00:00|1099511629765|0
2012-10-08T20:53:47.968+00:00|1099511629766|0
2012-10-08T20:53:48.968+00:00|1099511629767|0
2012-10-08T20:53:49.968+00:00|1099511629768|0
2012-10-08T20:53:50.968+00:00|1099511629769|0
2012-10-08T09:18:26.877+00:00|1099511629894|60
2012-10-08T09:18:27.877+00:00|1099511629895|60
