creationDate|Post.id|Place.id
2012-11-09T18:22:34.812+00:00|1168231105327|101
2012-11-09T18:22:35.812+00:00|1168231105328|101
2012-11-09T18:22:36.812+00:00|1168231105329|101
2012-11-09T18:22:37.812+00:00|1168231105330|101
2012-11-09T18:22:38.812+00:00|1168231105331|101
2012-11-09T18:22:39.812+00:00|1168231105332|101
2012-11-09T18:22:40.812+00:00|1168231105333|101
2012-11-09T18:22:41.812+00:00|1168231105334|101
2012-11-09T18:22:42.812+00:00|1168231105335|101
2012-11-09T18:22:43.812+00:00|1168231105336|101
2012-11-09T18:22:44.812+00:00|1168231105337|101
2012-11-09T18:22:45.812+00:00|1168231105338|73
2012-11-09T18:22:46.812+00:00|1168231105339|101
2012-11-09T18:22:47.812+00:00|1168231105340|101
2012-11-09T18:22:48.812+00:00|1168231105341|101
2012-11-09T18:22:49.812+00:00|1168231105342|101
2012-11-09T04:08:19.056+00:00|1168231105973|110
2012-11-09T04:08:20.056+00:00|1168231105974|110
2012-11-09T04:08:21.056+00:00|1168231105975|110
2012-11-09T04:08:22.056+00:00|1168231105976|110
2012-11-09T04:08:23.056+00:00|1168231105977|110
2012-11-09T04:08:24.056+00:00|1168231105978|110
2012-11-09T04:08:25.056+00:00|1168231105979|110
2012-11-09T04:08:26.056+00:00|1168231105980|110
2012-11-09T04:08:27.056+00:00|1168231105981|110
2012-11-09T04:08:28.056+00:00|1168231105982|110
2012-11-09T20:54:38.520+00:00|1168231108304|1
2012-11-09T20:54:39.520+00:00|1168231108305|1
2012-11-09T20:54:40.520+00:00|1168231108306|1
2012-11-09T20:54:41.520+00:00|1168231108307|1
2012-11-09T20:54:42.520+00:00|1168231108308|1
