creationDate|Post.id|Place.id
2012-10-24T03:40:58.249+00:00|1099511629955|60
2012-10-24T03:40:59.249+00:00|1099511629956|60
2012-10-24T03:41:00.249+00:00|1099511629957|60
2012-10-24T03:41:01.249+00:00|1099511629958|60
2012-10-24T03:41:02.249+00:00|1099511629959|60
2012-10-24T03:41:03.249+00:00|1099511629960|60
2012-10-24T03:41:04.249+00:00|1099511629961|60
2012-10-24T03:41:05.249+00:00|1099511629962|60
2012-10-24T03:41:06.249+00:00|1099511629963|60
2012-10-24T03:41:07.249+00:00|1099511629964|60
