creationDate|Forum.id|Person.id
2012-10-19T20:50:59.894+00:00|1099511627836|13194139533352
2012-10-19T20:50:59.894+00:00|1099511627836|24189255811081
2012-10-19T20:50:59.894+00:00|1099511627836|26388279066641
2012-10-19T20:50:59.894+00:00|1099511627836|26388279066655
2012-10-19T20:50:59.894+00:00|1099511627836|26388279066668
2012-10-19T20:50:59.894+00:00|1099511627836|28587302322204
2012-10-19T20:50:59.894+00:00|1099511627836|28587302322223
2012-10-19T20:50:59.894+00:00|1099511627836|30786325577731
2012-10-19T12:40:05.914+00:00|755914244238|19791209299968
2012-10-19T12:40:05.914+00:00|618475291037|24189255811081
2012-10-19T06:50:47.474+00:00|1099511628248|14
2012-10-19T06:50:47.474+00:00|1099511628248|26388279066641
2012-10-19T06:50:47.474+00:00|1099511628248|28587302322180
