creationDate|Comment.id|Tag.id
2012-11-18T18:16:39.645+00:00|1168231106992|4979
2012-11-18T18:16:39.645+00:00|1168231106992|5054
2012-11-18T18:16:39.645+00:00|1168231106992|6393
2012-11-18T18:16:39.645+00:00|1168231106992|7545
2012-11-18T18:16:39.645+00:00|1168231106992|8987
2012-11-18T18:16:39.645+00:00|1168231106992|9864
2012-11-18T18:16:39.645+00:00|1168231106992|10919
2012-11-18T18:16:39.645+00:00|1168231106992|12753
2012-11-18T02:08:13.274+00:00|1168231107009|2024
2012-11-18T02:08:13.274+00:00|1168231107009|7940
2012-11-18T02:08:13.274+00:00|1168231107009|10615
