creationDate|Comment.id|Tag.id
2012-11-07T01:50:23.015+00:00|1099511631505|458
2012-11-07T01:50:23.015+00:00|1099511631505|568
2012-11-07T01:50:23.015+00:00|1099511631505|2790
2012-11-07T03:19:51.759+00:00|1099511631517|458
2012-11-07T03:19:51.759+00:00|1099511631517|7031
2012-11-07T03:19:51.759+00:00|1099511631517|7325
2012-11-07T03:19:51.759+00:00|1099511631517|8257
2012-11-07T03:19:51.759+00:00|1099511631517|9243
2012-11-07T15:18:34.338+00:00|1099511632437|410
2012-11-07T15:18:34.338+00:00|1099511632437|2992
2012-11-07T09:36:17.951+00:00|1099511632438|410
2012-11-07T09:36:17.951+00:00|1099511632438|5163
