creationDate|Post.id|Person.id
2012-10-21T23:36:20.987+00:00|1099511627795|21990232555526
2012-10-21T23:36:21.987+00:00|1099511627796|21990232555526
2012-10-21T23:36:22.987+00:00|1099511627797|21990232555526
2012-10-21T23:36:23.987+00:00|1099511627798|21990232555526
2012-10-21T23:36:24.987+00:00|1099511627799|21990232555526
2012-10-21T23:36:25.987+00:00|1099511627800|21990232555526
2012-10-21T23:36:26.987+00:00|1099511627801|21990232555526
2012-10-21T23:36:27.987+00:00|1099511627802|21990232555526
2012-10-21T23:36:28.987+00:00|1099511627803|21990232555526
2012-10-21T23:36:29.987+00:00|1099511627804|21990232555526
2012-10-21T23:36:30.987+00:00|1099511627805|21990232555526
2012-10-21T23:36:31.987+00:00|1099511627806|21990232555526
2012-10-21T23:36:32.987+00:00|1099511627807|21990232555526
2012-10-21T23:36:33.987+00:00|1099511627808|21990232555526
2012-10-21T23:36:34.987+00:00|1099511627809|21990232555526
2012-10-21T17:56:55.999+00:00|1099511629028|10995116277783
2012-10-21T17:56:56.999+00:00|1099511629029|10995116277783
2012-10-21T17:56:57.999+00:00|1099511629030|10995116277783
2012-10-21T17:56:58.999+00:00|1099511629031|10995116277783
2012-10-21T17:56:59.999+00:00|1099511629032|10995116277783
2012-10-21T17:57:00.999+00:00|1099511629033|10995116277783
2012-10-21T18:58:27.640+00:00|1099511629322|19791209299987
2012-10-21T18:58:28.640+00:00|1099511629323|19791209299987
2012-10-21T18:58:29.640+00:00|1099511629324|19791209299987
2012-10-21T18:58:30.640+00:00|1099511629325|19791209299987
2012-10-21T01:34:24.159+00:00|1099511629741|8796093022234
2012-10-21T01:34:25.159+00:00|1099511629742|8796093022234
2012-10-21T01:34:26.159+00:00|1099511629743|8796093022234
2012-10-21T01:34:27.159+00:00|1099511629744|8796093022234
2012-10-21T01:34:28.159+00:00|1099511629745|8796093022234
2012-10-21T01:34:29.159+00:00|1099511629746|8796093022234
2012-10-21T01:34:30.159+00:00|1099511629747|8796093022234
2012-10-21T01:34:31.159+00:00|1099511629748|8796093022234
2012-10-21T01:34:32.159+00:00|1099511629749|8796093022234
2012-10-21T01:34:33.159+00:00|1099511629750|8796093022234
2012-10-21T01:34:34.159+00:00|1099511629751|8796093022234
2012-10-21T01:34:35.159+00:00|1099511629752|8796093022234
2012-10-21T01:34:36.159+00:00|1099511629753|8796093022234
2012-10-21T01:34:37.159+00:00|1099511629754|8796093022234
2012-10-21T23:04:52.018+00:00|1099511630376|13194139533352
