creationDate|Forum.id|Post.id
2012-10-20T11:03:56.914+00:00|1099511628235|1099511632970
2012-10-20T11:03:57.914+00:00|1099511628235|1099511632971
2012-10-20T11:03:58.914+00:00|1099511628235|1099511632972
2012-10-20T11:03:59.914+00:00|1099511628235|1099511632973
2012-10-20T11:04:00.914+00:00|1099511628235|1099511632974
2012-10-20T11:04:01.914+00:00|1099511628235|1099511632975
2012-10-20T11:04:02.914+00:00|1099511628235|1099511632976
2012-10-20T11:04:03.914+00:00|1099511628235|1099511632977
2012-10-20T11:04:04.914+00:00|1099511628235|1099511632978
2012-10-20T11:04:05.914+00:00|1099511628235|1099511632979
2012-10-20T11:04:06.914+00:00|1099511628235|1099511632980
2012-10-20T11:04:08.914+00:00|1099511628235|1099511632982
2012-10-20T11:04:10.914+00:00|1099511628235|1099511632984
