creationDate|Post.id|Place.id
2012-10-09T17:44:09.510+00:00|1099511632770|25
2012-10-09T23:07:24.135+00:00|1099511632950|52
2012-10-09T23:07:25.135+00:00|1099511632951|52
2012-10-09T23:07:26.135+00:00|1099511632952|52
2012-10-09T23:07:27.135+00:00|1099511632953|52
2012-10-09T23:07:28.135+00:00|1099511632954|52
2012-10-09T23:07:29.135+00:00|1099511632955|52
2012-10-09T23:07:30.135+00:00|1099511632956|52
2012-10-09T23:07:31.135+00:00|1099511632957|52
2012-10-09T23:07:32.135+00:00|1099511632958|52
2012-10-09T23:07:33.135+00:00|1099511632959|52
