creationDate|Post.id|Place.id
2012-11-04T17:44:46.609+00:00|1099511631346|60
2012-11-04T17:44:47.609+00:00|1099511631347|60
2012-11-04T17:44:48.609+00:00|1099511631348|60
2012-11-04T17:44:49.609+00:00|1099511631349|60
2012-11-04T17:44:50.609+00:00|1099511631350|60
2012-11-04T17:44:51.609+00:00|1099511631351|60
2012-11-04T17:44:52.609+00:00|1099511631352|60
2012-11-04T17:44:53.609+00:00|1099511631353|60
2012-11-04T17:44:54.609+00:00|1099511631354|60
2012-11-04T17:44:56.609+00:00|1099511631356|60
2012-11-04T17:44:58.609+00:00|1099511631358|60
2012-11-04T17:44:59.609+00:00|1099511631359|60
2012-11-04T17:45:00.609+00:00|1099511631360|60
