1311716494142,1577664000000,false,19791209299968,1577078784,1108771200000
1289663409443,1577664000000,false,10995116277761,905990144,1104451200000
1349128911812,1577664000000,false,35184372088834,1526763520,1225929600000
1341276916938,1577664000000,false,30786325577731,1325428736,1059868800000
1333102272788,1577664000000,false,28587302322180,486543360,1117238400000
1269454444882,1577664000000,false,2199023255557,1610612736,1217462400000
1317864211981,1577664000000,false,21990232555526,1694515200,1187136000000
1318824525182,1577664000000,false,21990232555527,1694511104,1125532800000
1326224694406,1577664000000,false,26388279066632,1409306624,1116288000000
1325145399032,1577664000000,false,24189255811081,1392529408,-1
1353622525962,1577664000000,false,37383395344394,1141170176,1224028800000
1346807006184,1577664000000,false,32985348833291,1694523392,986169600000
1340714255179,1577664000000,false,30786325577740,201338880,1218499200000
1299944442861,1577664000000,false,15393162788877,990109696,1227830400000
1262531431499,1577664000000,false,14,1375748096,1078531200000
1332192634350,1577664000000,false,28587302322191,1694511104,925084800000
1264943583929,1577664000000,false,16,1191219200,1088553600000
1326412502878,1577664000000,false,26388279066641,1275076608,990576000000
1351937025388,1577664000000,false,35184372088850,637566976,965865600000
1312433278173,1577664000000,false,19791209299987,721432576,1122422400000
1331651768597,1577664000000,false,28587302322196,335544320,1169596800000
1271554041494,1577664000000,false,2199023255573,1426063360,1167955200000
1293168334086,1577664000000,false,10995116277782,1845493760,1191715200000
1290356186476,1577664000000,false,10995116277783,234885120,1209772800000
1351999875404,1577664000000,false,35184372088856,1694511104,974937600000
1353779521966,1577664000000,false,37383395344409,889208832,1224028800000
1326498382926,1577664000000,false,26388279066650,1577066496,1131321600000
1263909070863,1577664000000,false,27,1191198720,1196553600000
1353963223769,1577664000000,false,37383395344412,1157660672,-1
1311058269287,1577664000000,false,19791209299997,1694535680,-1
1288244969470,1577664000000,false,8796093022238,1157648384,-1
1298880809086,1577664000000,false,13194139533343,1140871168,970876800000
1325467280107,1577664000000,false,24189255811104,134254592,968716800000
1263942187674,1577664000000,false,33,419434496,1053820800000
1331959549301,1577664000000,false,28587302322210,16781312,-1
1302797360493,1577664000000,false,15393162788899,1006637056,1289088000000
1348883310128,1577664000000,false,35184372088868,1577066496,1093219200000
1356750811481,1577664000000,false,37383395344421,1694498816,-1
1349921735818,1577664000000,false,35184372088870,134225920,-1
1344412408961,1577664000000,false,32985348833319,1325424640,1162166400000
1329767030441,1577664000000,false,26388279066664,285241344,1155945600000
1314003116139,1577664000000,false,19791209300009,1577074688,1218844800000
1313907075212,1577664000000,false,19791209300010,419438592,952300800000
1283214274501,1577664000000,false,6597069766699,1577091072,1258502400000
1277243331442,1577664000000,false,4398046511148,1325432832,-1
1278819878819,1577664000000,false,6597069766701,385884160,1211500800000
1299461147322,1577664000000,false,15393162788910,134217728,1197331200000
1263062237970,1577664000000,false,47,1509957632,1020470400000
1302748729734,1577664000000,false,15393162788912,587227136,1151798400000
1322356111517,1577664000000,false,24189255811121,1577066496,985564800000
