creationDate|Forum.id|Post.id
2012-12-29T22:48:50.784+00:00|1168231104672|1168231106081
2012-12-29T22:48:51.784+00:00|1168231104672|1168231106082
2012-12-29T22:48:52.784+00:00|1168231104672|1168231106083
2012-12-29T22:48:53.784+00:00|1168231104672|1168231106084
2012-12-29T22:48:54.784+00:00|1168231104672|1168231106085
2012-12-29T22:48:55.784+00:00|1168231104672|1168231106086
2012-12-29T22:48:56.784+00:00|1168231104672|1168231106087
2012-12-29T22:48:57.784+00:00|1168231104672|1168231106088
2012-12-29T22:48:58.784+00:00|1168231104672|1168231106089
2012-12-29T22:48:59.784+00:00|1168231104672|1168231106090
2012-12-29T22:49:00.784+00:00|1168231104672|1168231106091
2012-12-29T22:49:01.784+00:00|1168231104672|1168231106092
2012-12-29T22:49:02.784+00:00|1168231104672|1168231106093
2012-12-29T22:49:03.784+00:00|1168231104672|1168231106094
2012-12-29T22:49:04.784+00:00|1168231104672|1168231106095
2012-12-29T22:49:05.784+00:00|1168231104672|1168231106096
2012-12-29T22:49:06.784+00:00|1168231104672|1168231106097
2012-12-29T22:49:07.784+00:00|1168231104672|1168231106098
2012-12-29T22:49:08.784+00:00|1168231104672|1168231106099
2012-12-29T22:49:09.784+00:00|1168231104672|1168231106100
2012-12-29T09:50:52.384+00:00|1168231104928|1168231109190
