creationDate|Person.id|Comment.id
2012-12-31T07:13:34.597+00:00|21990232555527|1168231106752
2012-12-31T01:46:45.722+00:00|26388279066641|1168231106752
2012-12-31T04:10:48.026+00:00|37383395344394|1168231106752
2012-12-31T06:38:37.740+00:00|16|1168231106752
2012-12-31T17:28:15.304+00:00|2199023255594|1168231106752
2012-12-31T15:44:35.632+00:00|28587302322180|1168231106752
2012-12-31T02:42:05.277+00:00|6597069766702|1168231106782
2012-12-31T08:50:40.210+00:00|21990232555526|1168231106782
2012-12-31T21:24:49.887+00:00|21990232555527|1168231106782
2012-12-31T17:39:59.152+00:00|26388279066632|1168231106782
2012-12-31T00:44:59.641+00:00|26388279066655|1168231106782
2012-12-31T18:28:48.377+00:00|2199023255573|1168231106782
2012-12-31T23:38:03.906+00:00|24189255811081|1168231106782
2012-12-31T12:27:38.740+00:00|28587302322180|1168231107155
2012-12-31T09:17:15.943+00:00|2199023255557|1168231109217
2012-12-31T05:08:14.437+00:00|28587302322223|1168231109217
2012-12-31T22:46:13.064+00:00|13194139533342|1168231109217
2012-12-31T12:19:14.234+00:00|19791209299987|1168231109217
2012-12-31T13:31:47.430+00:00|17592186044461|1168231109217
2012-12-31T18:12:37.633+00:00|32985348833291|1168231109217
2012-12-31T20:27:49.349+00:00|2199023255573|1168231109217
2012-12-31T20:05:35.967+00:00|28587302322180|1168231109217
2012-12-31T17:38:47.228+00:00|13194139533355|1168231109217
2012-12-31T13:48:02.008+00:00|28587302322191|1168231109217
2012-12-31T14:42:31.514+00:00|10995116277782|1168231109217
2012-12-31T14:09:58.605+00:00|10995116277783|1168231109217
2012-12-31T20:30:34.620+00:00|10995116277761|1168231109217
2012-12-31T17:28:55.256+00:00|28587302322204|1168231109217
2012-12-31T17:51:12.812+00:00|28587302322196|1168231109217
2012-12-31T11:04:59.632+00:00|28587302322209|1168231109217
2012-12-31T15:59:57.052+00:00|26388279066632|1168231109217
2012-12-31T05:36:00.159+00:00|2199023255594|1168231109217
2012-12-31T21:17:59.016+00:00|26388279066641|1168231109217
2012-12-31T12:28:43.902+00:00|16|1168231109217
2012-12-31T00:08:42.007+00:00|10995116277808|1168231109217
2012-12-31T18:00:29.697+00:00|35184372088850|1168231109217
2012-12-31T01:38:44.622+00:00|8796093022237|1168231109217
2012-12-31T04:51:22.834+00:00|24189255811109|1168231109217
2012-12-31T12:26:59.348+00:00|37383395344394|1168231109217
2012-12-31T14:40:21.505+00:00|6597069766702|1168231109217
2012-12-31T13:29:37.468+00:00|8796093022234|1168231109217
2012-12-31T14:51:38.050+00:00|26388279066668|1168231109217
2012-12-31T04:19:28.517+00:00|15393162788877|1168231109217
2012-12-31T06:06:35.514+00:00|26388279066658|1168231109217
2012-12-31T02:59:16.698+00:00|21990232555527|1168231109217
2012-12-31T19:37:31.760+00:00|32|1168231109217
2012-12-31T19:27:26.055+00:00|35184372088834|1168231109217
2012-12-31T06:15:44.778+00:00|8796093022244|1168231109217
2012-12-31T05:44:42.663+00:00|35184372088871|1168231109217
2012-12-31T02:32:00.246+00:00|21990232555526|1168231109217
2012-12-31T21:28:21.693+00:00|13194139533352|1168231109217
2012-12-31T23:16:31.832+00:00|30786325577740|1168231109217
2012-12-31T11:40:58.766+00:00|35184372088850|1168231109255
2012-12-31T03:33:21.886+00:00|32|1168231109255
2012-12-31T23:51:58.970+00:00|19791209299987|1168231109255
2012-12-31T02:42:22.962+00:00|15393162788877|1168231109255
2012-12-31T00:03:44.282+00:00|8796093022237|1168231109255
2012-12-31T07:06:55.637+00:00|28587302322196|1168231109255
2012-12-31T10:08:08.085+00:00|21990232555526|1168231109255
2012-12-31T17:03:46.488+00:00|13194139533352|1168231109255
2012-12-31T12:20:17.427+00:00|32985348833329|1168231109259
