creationDate|Comment.id|Tag.id
2012-12-12T03:30:18.733+00:00|1168231106962|775
2012-12-12T03:30:18.733+00:00|1168231106962|1193
2012-12-12T03:30:18.733+00:00|1168231106962|1748
2012-12-12T03:30:18.733+00:00|1168231106962|2888
2012-12-12T03:30:18.733+00:00|1168231106962|5309
2012-12-12T03:30:18.733+00:00|1168231106962|5702
2012-12-12T03:30:18.733+00:00|1168231106962|7031
2012-12-12T03:30:18.733+00:00|1168231106962|9317
2012-12-12T06:44:40.334+00:00|1168231106968|796
2012-12-12T06:44:40.334+00:00|1168231106968|1748
2012-12-12T06:44:40.334+00:00|1168231106968|2092
2012-12-12T06:44:40.334+00:00|1168231106968|9317
2012-12-12T06:44:40.334+00:00|1168231106968|11254
2012-12-12T06:44:40.334+00:00|1168231106968|12078
2012-12-12T00:43:02.690+00:00|1168231109536|788
2012-12-12T00:43:02.690+00:00|1168231109536|2844
2012-12-12T00:43:02.690+00:00|1168231109536|9085
2012-12-12T00:43:02.690+00:00|1168231109536|9190
2012-12-12T00:43:02.690+00:00|1168231109536|11317
