creationDate|Comment.id|Tag.id
2012-12-14T21:37:56.832+00:00|1168231107056|11641
2012-12-14T23:09:53.811+00:00|1168231107057|5862
2012-12-14T23:09:53.811+00:00|1168231107057|11641
2012-12-14T23:17:05.845+00:00|1168231107060|5862
2012-12-14T23:17:05.845+00:00|1168231107060|9291
2012-12-14T23:17:05.845+00:00|1168231107060|11641
2012-12-14T21:38:11.245+00:00|1168231107064|9099
2012-12-14T11:16:22.093+00:00|1168231107182|2815
2012-12-14T11:16:22.093+00:00|1168231107182|2892
2012-12-14T11:16:22.093+00:00|1168231107182|9104
2012-12-14T11:16:22.093+00:00|1168231107182|11808
2012-12-14T11:16:22.093+00:00|1168231107182|13477
