creationDate|Post.id|Place.id
2012-10-03T14:18:26.144+00:00|1099511628570|101
2012-10-03T14:18:27.144+00:00|1099511628571|101
2012-10-03T14:18:28.144+00:00|1099511628572|101
2012-10-03T14:18:29.144+00:00|1099511628573|101
2012-10-03T14:18:30.144+00:00|1099511628574|101
2012-10-03T14:18:31.144+00:00|1099511628575|101
2012-10-03T14:18:32.144+00:00|1099511628576|26
2012-10-03T14:18:33.144+00:00|1099511628577|101
2012-10-03T14:18:34.144+00:00|1099511628578|101
2012-10-03T14:18:35.144+00:00|1099511628579|101
2012-10-03T14:18:36.144+00:00|1099511628580|101
2012-10-03T14:18:37.144+00:00|1099511628581|101
